t,press,temp,fm,ax,ay,az,avx,avy,avz,q0,q1,q2,q3,ax,ay,az,vx,xy,vz,x,y,z
33.006514,1019.967773,51.691666,4, -5.111069,4.728217,-8.169096, 1.108229,-1.663276,2.206604, 0.506051,-0.716152,0.465859,0.118397, -8.937208,-14.084638,4.127161, -21.650805,-228.765671,-96.393814, 13.962136,-3072.564697,-1567.232178
33.016515,1019.967773,51.691666,4, -4.943571,4.460221,-8.303094, 1.162828,-1.771675,2.167985, 0.513000,-0.719226,0.452870,0.120234, -8.650597,-14.509862,4.039225, -21.737320,-228.910782,-96.353416, 13.744741,-3074.854004,-1568.195801
33.026515,1019.967773,51.691666,4, -4.862216,4.345366,-8.389236, 1.231543,-1.882205,2.143749, 0.520340,-0.721966,0.439539,0.121738, -8.510497,-14.850376,3.876725, -21.822426,-229.059280,-96.314651, 13.526517,-3077.144531,-1569.158936
33.036516,1019.966553,51.704166,4, -4.603791,4.302295,-8.532805, 1.317837,-2.001258,2.114451, 0.528142,-0.724310,0.425840,0.122896, -8.326574,-15.326849,3.564053, -21.905701,-229.212570,-96.279007, 13.307438,-3079.436768,-1570.121826
33.046518,1019.966553,51.704166,4, -4.197011,4.278367,-8.772088, 1.375099,-2.032686,2.089149, 0.536099,-0.726283,0.412004,0.123963, -8.067795,-15.945786,3.175415, -21.986395,-229.372055,-96.247246, 13.087530,-3081.730957,-1571.084473
33.056518,1019.966553,51.704166,4, -4.244867,4.120441,-8.858229, 1.447809,-2.033751,2.058787, 0.544200,-0.727808,0.398126,0.125063, -7.941040,-16.196627,3.092827, -22.065805,-229.534027,-96.216316, 12.866872,-3084.026367,-1572.046631
33.066518,1019.966553,51.704166,4, -4.393222,4.197011,-8.867801, 1.510931,-2.089682,2.022032, 0.552520,-0.728931,0.384084,0.125951, -8.027338,-16.354698,2.868845, -22.146078,-229.697571,-96.187630, 12.645411,-3086.323242,-1573.008545
33.076518,1020.008789,51.724998,4, -4.498506,4.086941,-8.796016, 1.540495,-2.087818,1.987142, 0.560819,-0.729709,0.370053,0.126773, -7.933743,-16.437538,2.718196, -22.225416,-229.861954,-96.160446, 12.423158,-3088.621826,-1573.970093
33.086519,1020.008789,51.724998,4, -4.441079,4.096512,-8.623733, 1.579380,-2.084622,1.948523, 0.569129,-0.730110,0.356047,0.127536, -7.784085,-16.495846,2.351163, -22.303265,-230.026932,-96.136932, 12.200103,-3090.922363,-1574.931519
33.096519,1020.008789,51.724998,4, -4.340580,4.110869,-8.819944, 1.611340,-2.028158,1.924819, 0.577320,-0.730149,0.342175,0.128462, -7.674885,-16.900011,2.074391, -22.380013,-230.195938,-96.116188, 11.976303,-3093.224365,-1575.892700
33.106519,1020.008789,51.724998,4, -4.508078,4.211368,-8.690732, 1.652623,-2.048933,1.895256, 0.585565,-0.729841,0.328236,0.129263, -7.742323,-16.910202,1.781741, -22.457436,-230.365036,-96.098373, 11.751729,-3095.528076,-1576.853638
33.116519,1020.014160,51.735416,4, -4.364508,4.058227,-8.752945, 1.678457,-2.044405,1.869687, 0.593760,-0.729221,0.314300,0.130014, -7.448700,-17.169302,1.559317, -22.531923,-230.536728,-96.082779, 11.526410,-3097.833496,-1577.814453
33.126521,1020.014160,51.735416,4, -4.197011,3.914658,-8.681160, 1.720805,-2.002856,1.843586, 0.601907,-0.728217,0.300471,0.130872, -7.110656,-17.294842,1.287791, -22.603045,-230.709717,-96.069901, 11.300334,-3100.141113,-1578.775391
33.136521,1020.014160,51.735416,4, -4.268796,3.929015,-8.685946, 1.773007,-1.891261,1.806299, 0.609947,-0.726742,0.287005,0.132069, -7.062381,-17.430252,1.048615, -22.673668,-230.884018,-96.059418, 11.073597,-3102.449951,-1579.735962
33.146521,1020.014160,51.735416,4, -4.201796,3.914658,-8.757731, 1.798842,-1.859567,1.786058, 0.617897,-0.724957,0.273621,0.133324, -6.889684,-17.655621,0.770588, -22.742565,-231.060577,-96.051712, 10.846171,-3104.760498,-1580.696533
33.156521,1020.014160,51.754166,4, -3.852444,3.742375,-8.752945, 1.829471,-1.731192,1.748770, 0.625658,-0.722766,0.260682,0.134939, -6.378531,-17.840694,0.468318, -22.806351,-231.238983,-96.047028, 10.618108,-3107.072998,-1581.656982
33.166521,1020.065674,51.754166,4, -4.264010,3.723232,-8.561519, 1.868089,-1.678457,1.721071, 0.633363,-0.720214,0.247922,0.136677, -6.557967,-17.690914,0.406940, -22.871931,-231.415894,-96.042961, 10.389388,-3109.387207,-1582.617432
33.176521,1020.065674,51.754166,4, -4.168297,3.818945,-9.408578, 1.917095,-1.520786,1.676060, 0.640936,-0.717181,0.235733,0.138869, -6.484381,-18.661106,0.144648, -22.936775,-231.602509,-96.041512, 10.160020,-3111.703125,-1583.577881
33.186522,1020.065674,51.754166,4, -4.579862,3.948157,-9.504291, 1.944528,-1.424638,1.639040, 0.648383,-0.713794,0.223914,0.141291, -6.765858,-18.812561,-0.017443, -23.004440,-231.790649,-96.041687, 9.929953,-3114.021240,-1584.538452
33.196523,1020.065674,51.754166,4, -4.374080,3.991228,-9.925428, 1.983147,-1.306384,1.597757, 0.655728,-0.710003,0.212552,0.144014, -6.492880,-19.359821,-0.379965, -23.069376,-231.984268,-96.045486, 9.699236,-3116.341309,-1585.499023
33.206523,1020.070313,51.772919,4, -4.474578,4.077370,-9.872786, 2.036148,-1.074937,1.545555, 0.662923,-0.705676,0.202055,0.147415, -6.465195,-19.390549,-0.676101, -23.134027,-232.178177,-96.052246, 9.467896,-3118.663086,-1586.459595
33.216523,1020.070313,51.772919,4, -4.565506,4.101298,-9.753145, 2.054526,-1.013147,1.509067, 0.670021,-0.701071,0.191839,0.150904, -6.397693,-19.345659,-0.923831, -23.198004,-232.371628,-96.061485, 9.235915,-3120.986816,-1587.420166
33.226524,1020.070313,51.772919,4, -4.512863,4.177868,-10.274780, 2.088883,-0.896491,1.463257, 0.677038,-0.696089,0.182112,0.154654, -6.253266,-19.940884,-1.254273, -23.260542,-232.571060,-96.074028, 9.003286,-3123.312744,-1588.380981
33.237280,1020.070313,51.772919,4, -4.651647,4.225725,-10.102497, 2.119778,-0.896225,1.422241, 0.684597,-0.690435,0.171743,0.158537, -6.226805,-19.828476,-1.527302, -23.327517,-232.784332,-96.090454, 8.752376,-3125.816650,-1589.414551
33.247280,1020.058105,51.791668,4, -3.862016,4.043870,-10.207781, 2.153869,-0.841093,1.387883, 0.691592,-0.684858,0.162350,0.162219, -5.285932,-19.983440,-1.986504, -23.380377,-232.984161,-96.110321, 8.518572,-3128.146484,-1590.375610
33.257281,1020.058105,51.791668,4, -3.981657,4.034299,-9.638289, 2.172513,-0.851480,1.371903, 0.698547,-0.679087,0.152930,0.165796, -5.237887,-19.442732,-2.173565, -23.432760,-233.178604,-96.132057, 8.284221,-3130.478516,-1591.337036
33.267281,1020.058105,51.791668,4, -3.852444,4.019942,-9.973285, 2.189825,-0.881843,1.349265, 0.705473,-0.673139,0.143439,0.169174, -4.956225,-19.791042,-2.490616, -23.482323,-233.376511,-96.156967, 8.049397,-3132.812256,-1592.298584
33.277281,1020.058105,51.791668,4, -4.149154,4.163511,-10.389636, 2.204207,-0.873054,1.308249, 0.712347,-0.666979,0.134079,0.172415, -5.115775,-20.224483,-2.789203, -23.533480,-233.578751,-96.184860, 7.814063,-3135.147949,-1593.260376
33.287281,1020.108643,51.808334,4, -4.512863,4.206582,-11.002198, 2.223650,-0.922326,1.252584, 0.719235,-0.660632,0.124688,0.175275, -5.274288,-20.860306,-3.015738, -23.586222,-233.787354,-96.215019, 7.578200,-3137.485840,-1594.222534
33.297284,1020.108643,51.808334,4, -4.431507,4.216153,-11.179267, 2.225514,-0.935909,1.219558, 0.726037,-0.654148,0.115329,0.177942, -5.028162,-21.019171,-3.372457, -23.636518,-233.997604,-96.248756, 7.341764,-3139.826416,-1595.185303
33.307284,1020.108643,51.808334,4, -4.383651,4.335795,-11.504691, 2.207403,-0.979855,1.163361, 0.732721,-0.647618,0.105993,0.180217, -4.842261,-21.302692,-3.840953, -23.684940,-234.210632,-96.287163, 7.104915,-3142.168457,-1596.148193
33.317284,1020.108643,51.808334,4, -4.331009,4.498506,-11.131411, 2.182634,-1.014479,1.090917, 0.739279,-0.641058,0.096768,0.182070, -4.726094,-20.874722,-4.248624, -23.732201,-234.419373,-96.329651, 6.867593,-3144.512695,-1597.111450
33.327284,1020.133301,51.820831,4, -4.192225,4.235296,-10.652846, 2.170116,-1.045906,1.036584, 0.745734,-0.634435,0.087596,0.183583, -4.385980,-20.370327,-4.260820, -23.776060,-234.623077,-96.372261, 6.629833,-3146.858887,-1598.075195
33.340522,1020.133301,51.820831,4, -4.287938,3.756731,-10.140782, 2.117381,-1.286409,0.863998, 0.754209,-0.625953,0.075033,0.183646, -4.160296,-19.885963,-4.052399, -23.831135,-234.886322,-96.425903, 6.314356,-3149.968262,-1599.351685
33.350525,1020.133301,51.820831,4, -4.374080,3.799802,-10.150353, 2.105130,-1.326360,0.845354, 0.760455,-0.619493,0.065443,0.183456, -4.113641,-19.851597,-4.331912, -23.872284,-235.084900,-96.469238, 6.075562,-3152.319824,-1600.316650
33.360527,1020.133301,51.820831,4, -4.158726,3.900301,-9.915857, 2.080627,-1.538897,0.739885, 0.766657,-0.613179,0.055384,0.182167, -3.838395,-19.499556,-4.704680, -23.910675,-235.279938,-96.516296, 5.836408,-3154.673096,-1601.281982
33.370527,1020.132324,51.831249,4, -4.058227,3.866801,-9.561719, 2.058521,-1.613205,0.709789, 0.772698,-0.606898,0.045144,0.180495, -3.640008,-19.072956,-4.870565, -23.947075,-235.470673,-96.565002, 5.596937,-3157.027832,-1602.247681
33.380527,1020.132324,51.831249,4, -4.153940,3.790231,-9.269795, 2.027626,-1.762886,0.670371, 0.778569,-0.600748,0.034465,0.178176, -3.601892,-18.757927,-4.943709, -23.983093,-235.658249,-96.614441, 5.357106,-3159.384521,-1603.213867
33.390527,1020.132324,51.831249,4, -4.479364,3.862016,-10.207781, 1.974624,-1.962639,0.623229, 0.784204,-0.594856,0.023191,0.175029, -3.612519,-19.626350,-5.448843, -24.019218,-235.854507,-96.668930, 5.116914,-3161.743164,-1604.180542
33.400528,1020.132324,51.831249,4, -4.560720,3.909872,-10.839486, 1.962106,-2.049731,0.608847, 0.789663,-0.588964,0.011622,0.171529, -3.412700,-20.137493,-5.932652, -24.053349,-236.055908,-96.728264, 4.876356,-3164.104004,-1605.147949
33.410531,1020.135498,51.837502,4, -4.536792,4.139583,-11.413764, 1.945061,-2.121643,0.587540, 0.794926,-0.583073,-0.000157,0.167694, -3.149650,-20.504269,-6.604574, -24.084854,-236.261017,-96.794327, 4.635435,-3166.467285,-1606.116211
33.420533,1020.135498,51.837502,4, -4.474578,4.230510,-11.648260, 1.923221,-2.172779,0.549454, 0.799985,-0.577186,-0.012010,0.163523, -2.859564,-20.564365,-7.048582, -24.113455,-236.466705,-96.864830, 4.394252,-3168.832520,-1607.085083
33.430533,1020.135498,51.837502,4, -4.326223,4.177868,-11.935399, 1.918960,-2.121643,0.503910, 0.804899,-0.571154,-0.023518,0.159284, -2.437442,-20.675911,-7.384408, -24.137829,-236.673462,-96.938675, 4.152874,-3171.199219,-1608.054443
33.440533,1020.135498,51.837502,3, -4.790431,4.153940,-11.916257, 1.912035,-2.083823,0.463693, 0.809662,-0.565006,-0.034748,0.154958, -2.670955,-20.667995,-7.555442, -24.164537,-236.880142,-97.014229, 3.911229,-3173.568115,-1609.024536
33.450535,1020.165039,51.849998,3, -4.996214,4.010371,-11.787044, 1.910970,-2.005253,0.440522, 0.814292,-0.558690,-0.045589,0.150728, -2.668265,-20.525063,-7.613328, -24.191225,-237.085434,-97.090378, 3.669268,-3175.939453,-1609.995605
33.460536,1020.165039,51.849998,3, -5.513063,4.728217,-12.227323, 1.861964,-1.901115,0.392847, 0.818690,-0.552401,-0.055827,0.146579, -2.987185,-20.689135,-8.654051, -24.221100,-237.292343,-97.176926, 3.427033,-3178.312500,-1610.967529
33.470536,1020.165039,51.849998,3, -6.374479,4.938786,-12.433106, 1.915498,-1.791651,0.401903, 0.823114,-0.545713,-0.065670,0.142728, -3.585353,-20.901058,-9.146248, -24.256954,-237.501358,-97.268387, 3.184464,-3180.687500,-1611.940186
33.480536,1020.165039,51.849998,3, -15.457634,11.294123,-13.088740, 1.832134,-1.869421,0.150481, 0.827321,-0.539410,-0.075076,0.137633, -12.785746,-21.695879,-15.263327, -24.384811,-237.718323,-97.421021, 2.940615,-3183.064697,-1612.914429
33.490537,1020.260498,51.860416,3, -19.066010,46.210190,-22.559530, 1.555942,-2.264932,0.677029, 0.830119,-0.534224,-0.087335,0.133727, -17.546442,-17.118855,-51.444023, -24.560293,-237.889526,-97.935509, 2.694988,-3185.443848,-1613.893921
33.500537,1020.260498,51.860416,3, -34.117336,70.156776,-23.065241, 3.440545,3.010676,0.168059, 0.840293,-0.517719,-0.077566,0.140928, -36.960693,-10.429110,-72.467422, -24.929899,-237.993820,-98.660187, 2.445689,-3187.823730,-1614.880493
33.510539,1020.260498,51.860416,3, -266.691833,247.951340,-192.210342, 2.303018,2.861261,-2.401563, 0.848855,-0.506832,-0.060930,0.137317, -250.507385,-139.407593,-299.999359, -27.435474,-239.388168,-101.660782, 2.171279,-3190.218018,-1615.897339
33.520539,1020.260498,51.860416,3, 9.610517,184.041397,-31.714706, 0.818987,8.727339,1.747971, 0.851541,-0.496329,-0.028831,0.166456, -31.046942,49.858639,-174.487366, -27.745943,-238.889587,-103.405655, 1.893820,-3192.606934,-1616.931396
33.530539,1020.376709,51.856251,3, 17.779455,72.559402,2.402629, -0.899687,8.727339,3.498340, 0.846706,-0.491840,0.000416,0.202940, -9.128425,29.776146,-62.743172, -27.837227,-238.591827,-104.033089, 1.615448,-3194.992920,-1617.971680
33.540539,1020.376709,51.856251,3, -5.283352,4.383651,-1.890330, -0.857073,8.727339,3.095638, 0.840526,-0.486089,0.030609,0.237274, -6.218747,-11.509762,-3.021293, -27.899414,-238.706924,-104.063301, 1.336454,-3197.379883,-1619.012329
33.550541,1020.376709,51.856251,3, -15.634703,0.564706,1.847259, -1.285876,8.727339,2.725962, 0.831936,-0.481039,0.062150,0.269487, -13.817971,-14.119875,6.215358, -28.037621,-238.848145,-104.001137, 1.056021,-3199.768799,-1620.052490
33.560544,1020.376709,51.856251,3, -6.953542,0.291924,-1.866402, -1.244328,8.727339,2.416478, 0.822107,-0.474704,0.094251,0.299860, -5.507495,-14.066497,1.853746, -28.092712,-238.988846,-103.982597, 0.775010,-3202.159424,-1621.092651
33.570545,1020.376709,51.845833,3, -9.891929,0.373280,-3.139383, -1.447543,8.430639,2.105662, 0.810746,-0.468548,0.125979,0.327546, -7.375440,-16.406878,3.142797, -28.166473,-239.152924,-103.951164, 0.493317,-3204.551270,-1622.132324
33.580545,1020.288574,51.845833,3, -8.518448,-0.172283,-1.990828, -1.466719,7.433739,1.901648, 0.798897,-0.463161,0.153957,0.351490, -5.730022,-15.119735,3.935545, -28.223774,-239.304123,-103.911812, 0.211079,-3206.944336,-1623.171387
33.590547,1020.288574,51.845833,3, -3.034099,-1.856830,-7.345965, -1.491222,7.950700,1.605481, 0.785824,-0.455987,0.184486,0.374867, -0.187052,-17.926449,-0.800282, -28.225645,-239.483429,-103.919815, -0.071233,-3209.339600,-1624.210815
33.600547,1020.288574,51.845833,3, -6.192625,-1.258625,-5.694918, -1.460061,7.321078,1.363913, 0.772623,-0.448933,0.212738,0.395296, -2.538450,-17.672188,2.011117, -28.251030,-239.660156,-103.899704, -0.353744,-3211.736084,-1625.249756
33.610547,1020.288574,51.845833,3, -3.110669,-1.631905,-6.905686, -1.330887,6.282097,1.157502, 0.760256,-0.442651,0.236922,0.412239, -0.306453,-17.537954,-0.388798, -28.254095,-239.835541,-103.903595, -0.636285,-3214.134521,-1626.288818
33.620547,1020.224609,51.845833,3, -4.819145,-2.067399,-6.857830, -1.183869,6.151591,0.977724, 0.747953,-0.435409,0.260459,0.427959, -0.723862,-18.319897,1.232121, -28.261333,-240.018738,-103.891273, -0.918898,-3216.534668,-1627.327759
33.630547,1020.224609,51.845833,3, -5.178068,-2.809174,-8.494520, -0.897557,5.480955,0.788358, 0.736882,-0.427894,0.281055,0.441500, -0.146893,-20.079979,1.133615, -28.262802,-240.219543,-103.879936, -1.201526,-3218.936768,-1628.366577
33.640547,1020.224609,51.845833,3, -3.235096,-3.034099,-10.691131, -0.548388,5.300111,0.571027, 0.726737,-0.418864,0.300469,0.454013, 0.845822,-21.270893,-1.346622, -28.254343,-240.432251,-103.893402, -1.484069,-3221.341064,-1629.405518
33.650549,1020.224609,51.845833,3, -0.741775,-3.024528,-10.145568, -0.242633,4.664364,0.521755, 0.717835,-0.409825,0.316794,0.465189, 1.787550,-19.767996,-3.192872, -28.236464,-240.629974,-103.925339, -1.766491,-3223.747803,-1630.444946
33.660549,1020.158936,51.845833,3, 0.823131,-2.962314,-8.781659, 0.077770,3.623518,0.549986, 0.710855,-0.401920,0.328438,0.474632, 2.305624,-17.894321,-3.979193, -28.213408,-240.808914,-103.965134, -2.048625,-3226.156006,-1631.484619
33.670550,1020.158936,51.845833,3, 0.119641,-3.000600,-4.804788, 0.306554,2.327255,0.579283, 0.706222,-0.396229,0.334795,0.481838, 2.438033,-14.660662,-1.610068, -28.189024,-240.955536,-103.981239, -2.330543,-3228.565918,-1632.524536
33.680551,1020.158936,51.845833,3, 0.650848,-2.890530,-3.019742, 0.536403,0.370209,0.607515, 0.705195,-0.394456,0.333603,0.485610, 2.675536,-12.817679,-1.291894, -28.162266,-241.083725,-103.994156, -2.612194,-3230.977051,-1633.564575
33.690551,1020.158936,51.845833,3, 0.392423,-2.517249,-2.009971, 0.564901,-0.760659,0.595796, 0.706120,-0.395299,0.328369,0.487145, 2.348839,-11.938847,-0.681540, -28.138777,-241.203110,-104.000969, -2.893582,-3233.389160,-1634.604614
33.700551,1020.167480,51.860416,3, 2.431108,-3.005385,-3.517449, 0.628023,-2.203408,0.562771, 0.709559,-0.399345,0.317925,0.485774, 3.404985,-12.455664,-2.949673, -28.104727,-241.327667,-104.030464, -3.174629,-3235.802490,-1635.644897
33.710551,1020.167480,51.860416,3, 4.886144,-3.254239,-6.843473, 0.637611,-3.357714,0.402702, 0.715086,-0.405819,0.303613,0.481440, 4.465431,-14.292084,-6.421293, -28.060072,-241.470581,-104.094681, -3.455230,-3238.217285,-1636.685791
33.720551,1020.167480,51.860416,3, 3.091527,-3.072384,-6.795616, 0.679426,-3.690635,0.288443, 0.721246,-0.412639,0.288144,0.475929, 3.862113,-14.961821,-4.866149, -28.021450,-241.620193,-104.143341, -3.735444,-3240.633545,-1637.727173
33.730551,1020.167480,51.860416,3, 4.297509,-2.785246,-8.738588, 0.693542,-3.404323,0.059127, 0.727332,-0.418262,0.274052,0.470046, 4.248330,-16.000896,-6.794453, -27.978968,-241.780197,-104.211288, -4.015234,-3243.051270,-1638.769287
33.741181,1020.225342,51.862499,3, 4.393222,-1.378266,-9.499506, 0.722573,-2.770440,-0.104937, 0.733151,-0.422188,0.261739,0.464480, 3.218867,-16.267565,-7.702487, -27.944752,-241.953125,-104.293167, -4.312287,-3245.623291,-1639.877930
33.751181,1020.225342,51.862499,3, 5.919843,-2.033899,-11.413764, 0.693276,-1.604416,-0.354229, 0.737508,-0.422893,0.254985,0.460684, 4.612510,-17.304276,-9.589413, -27.898626,-242.126175,-104.389061, -4.591273,-3248.044434,-1640.921875
33.761181,1020.225342,51.862499,3, 5.785845,-1.852045,-11.456835, 0.681557,-1.050700,-0.465291, 0.741344,-0.422197,0.250519,0.457605, 4.456222,-17.319069,-9.584463, -27.854065,-242.299362,-104.484909, -4.869814,-3250.467529,-1641.966675
33.771181,1020.225342,51.862499,3, 5.589634,-1.349552,-13.131810, 0.609912,-0.543594,-0.616038, 0.744712,-0.420403,0.248405,0.454932, 3.946965,-18.690475,-10.535581, -27.814596,-242.486267,-104.590263, -5.147960,-3252.892334,-1643.012573
33.781183,1020.180664,51.860416,3, 5.206782,-0.062213,-13.763516, 0.524418,-0.482603,-0.773177, 0.748163,-0.418581,0.247037,0.451683, 2.618426,-19.070854,-11.129076, -27.788406,-242.677017,-104.701576, -5.425900,-3255.319580,-1644.059814
33.791183,1020.180664,51.860416,3, 4.555934,0.507278,-13.505091, 0.473814,-0.722839,-0.845088, 0.751942,-0.417390,0.245027,0.447586, 1.807720,-18.983383,-10.766161, -27.770329,-242.866852,-104.809235, -5.703603,-3257.748291,-1645.107910
33.801183,1020.180664,51.860416,3, 3.292524,1.703690,-12.629318, 0.404300,-1.483232,-0.864531, 0.756509,-0.418114,0.240341,0.441718, 0.218750,-18.495062,-9.884142, -27.768141,-243.051804,-104.908073, -5.981284,-3260.178711,-1646.156982
33.811184,1020.180664,51.860416,3, 1.502693,2.684747,-10.327422, 0.389119,-2.586668,-0.809932, 0.762149,-0.421343,0.231367,0.433672, -1.389640,-17.089228,-7.819572, -27.782038,-243.222717,-104.986275, -6.259132,-3262.611084,-1647.206909
33.821184,1020.228760,51.868752,3, -0.607777,2.818745,-9.198010, 0.357158,-4.021959,-0.714849, 0.768943,-0.427787,0.216724,0.422798, -2.427281,-17.046047,-5.882913, -27.806311,-243.393173,-105.045105, -6.537196,-3265.044922,-1648.257324
33.831184,1020.228760,51.868752,3, -1.062413,2.646462,-9.389436, 0.356093,-4.781552,-0.667175, 0.776071,-0.435677,0.198953,0.410269, -2.307568,-17.429720,-5.731368, -27.829386,-243.567474,-105.102417, -6.815490,-3267.480713,-1649.308350
33.841184,1020.228760,51.868752,3, -0.617348,1.636691,-9.734002, 0.382727,-5.517443,-0.646134, 0.783417,-0.444697,0.178091,0.395966, -0.947420,-17.770262,-5.786550, -27.838860,-243.745178,-105.160286, -7.093878,-3269.918213,-1650.359985
